country,city,kitchen_id,meal_period,sku,description,category,consumption_place,unit,sum(quantity),avg(quantity)
COL,Bogotá,65 CALLE 109,Desayuno,3487.0,Galleta de Guayaba PROD,PRODUCTION,Kitchen,UN,1.0,1.0
COL,Bogotá,03 CHAPINERO,Cena,5679.0,Burrito de chili (Green house),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,01 USAQUEN,Almuerzo,4885.0,Caja S Mr Beast ⚠️,PACKAGING,Kitchen,UN,1.0,1.0
COL,Bogotá,36 VILLA DEL PRADO,Desayuno,3510.0,Jar de Oreo PROD,DAIRY,Kitchen,UN,1.0,1.0
COL,Medellín,29 ITAGUI,Almuerzo,5679.0,Burrito de chili (Green house),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Cena,4923.0,Mexicalia,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,38 KENNEDY,Cena,3510.0,Jar de Oreo PROD,DAIRY,Kitchen,UN,1.0,1.0
COL,Bogotá,61 CHICO CINNABON,Almuerzo,5698.0,Caja rollo mini PT,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,46 INGENIO,Cena,4923.0,Mexicalia,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,03 CHAPINERO,Desayuno,3510.0,Jar de Oreo PROD,DAIRY,Kitchen,UN,1.0,1.0
COL,Bogotá,56 SANTAFE BOG,Cena,5717.0,Topping cubierta de queso crema PF,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cartagena,33 CARTAGENA,Cena,4923.0,Mexicalia,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Desayuno,3522.0,Jar de Oreo - Oreo Cheesecake Jar,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,56 SANTAFE BOG,Cena,5740.0,16 Bonbites de CANELA PF,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,36 VILLA DEL PRADO,Almuerzo,4926.0,Cobb,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,01 USAQUEN,Desayuno,3535.0,Galleta de Chunks de Chocolate,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Almuerzo,5793.0,Sicilia GH,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,29 ITAGUI,Almuerzo,4926.0,Cobb,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Pereira,28 PEREIRA,Cena,3535.0,Galleta de Chunks de Chocolate,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cartagena,33 CARTAGENA,Cena,5834.0,Wrap mediterraneo de pollo,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,65 CALLE 109,Cena,4947.0,Kale picado,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,45 VERAGUAS,Desayuno,3535.0,Galleta de Chunks de Chocolate,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,08 ANDES,Cena,5837.0,Calentado colombiano de pollo,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,01 USAQUEN,Almuerzo,4969.0,Papas Fritas Naturales - Crinkle Fries,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,15 ENGATIVA,Cena,3535.0,Galleta de Chunks de Chocolate,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,14 ENVIGADO,Cena,5837.0,Calentado colombiano de pollo,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,11 MANILA,Cena,4975.0,Arroz Integral,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Cena,3536.0,Galleta Oreo Vicio,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,01 USAQUEN,Cena,5840.0,Wrap colombiano de pollo,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,02 PARQUE 93,Desayuno,5010.0,Tostada de Aguacate,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,06 COLINA,Desayuno,3574.0,Pan Cubano Molde,BAKERY,Kitchen,UN,1.0,1.0
COL,Medellín,18 BELLO,Almuerzo,5840.0,Wrap colombiano de pollo,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,65 CALLE 109,Almuerzo,5034.0,Combo Chandler style burger,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Cena,3581.0,Sanduche jamon de cerdo,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Almuerzo,5897.0,Hamburguesa sencilla con tocineta y vegetales en combo,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Barranquilla,32 BARRANQUILLA,Desayuno,5104.0,Pan Texas  IHOP (Bloque),BAKERY,Kitchen,UN,1.0,1.0
COL,Bogotá,36 VILLA DEL PRADO,Cena,36.0,Albondigas de Berenjena 5 Und,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,36 VILLA DEL PRADO,Almuerzo,5904.0,Hamburguesa BBQ en combo,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,46 INGENIO,Desayuno,5355.0,Tostada de aguacate BM,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,03 CHAPINERO,Cena,36.0,Albondigas de Berenjena 5 Und,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,18 BELLO,Almuerzo,5921.0,Burrito pollo mexicano,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,03 CHAPINERO,Cena,5356.0,Huevos revueltos BM,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,29 ITAGUI,Desayuno,3630.0,PROD Choco Bonbites,PRODUCTION,Kitchen,UN,1.0,1.0
COL,Bogotá,38 KENNEDY,Cena,5921.0,Burrito pollo mexicano,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,65 CALLE 109,Desayuno,5360.0,"Croissant huevo, jamón y queso BM",FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,65 CALLE 109,Cena,3630.0,PROD Choco Bonbites,PRODUCTION,Kitchen,UN,1.0,1.0
COL,Bogotá,06 COLINA,Cena,6003.0,Quesadilla pollo mexicano,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,65 CALLE 109,Desayuno,5414.0,Croissant jamon serrano local DOM,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cartagena,33 CARTAGENA,Cena,3641.0,Caja rollo clásico⭕️,PACKAGING,Kitchen,UN,1.0,1.0
COL,Bogotá,01 USAQUEN,Cena,604.0,Jugo de Naranja,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,01 USAQUEN,Almuerzo,544.0,Brownies Produccion,PRODUCTION,Kitchen,UN,1.0,1.0
COL,Bogotá,61 CHICO CINNABON,Desayuno,3641.0,Caja rollo clásico⭕️,PACKAGING,Kitchen,UN,1.0,1.0
COL,Bogotá,03 CHAPINERO,Almuerzo,6040.0,Pollo +papa calentada y coleslaw,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,38 KENNEDY,Desayuno,544.0,Brownies Produccion,PRODUCTION,Kitchen,UN,1.0,1.0
COL,Bogotá,39 SALVIO,Desayuno,3641.0,Caja rollo clásico⭕️,PACKAGING,Kitchen,UN,1.0,1.0
COL,Barranquilla,32 BARRANQUILLA,Almuerzo,6058.0,Mini  ensalada,PRODUCTION,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Cena,544.0,Brownies Produccion,PRODUCTION,Kitchen,UN,1.0,1.0
COL,Medellín,11 MANILA,Almuerzo,3641.0,Caja rollo clásico⭕️,PACKAGING,Kitchen,UN,1.0,1.0
COL,Bogotá,06 COLINA,Desayuno,6126.0,Brunch equilibrio,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,46 INGENIO,Cena,544.0,Brownies Produccion,PRODUCTION,Kitchen,UN,1.0,1.0
COL,Bogotá,38 KENNEDY,Desayuno,3649.0,Rollo Clasico Canela,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,65 CALLE 109,Almuerzo,6137.0,Bowl  caliente de res desmechada,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,66 PLAZA CLARO CINNA,Almuerzo,5462.0,Golden Chamomile mint,GROCERY,Kitchen,UN,1.0,1.0
COL,Bogotá,56 SANTAFE BOG,Almuerzo,3652.0,Bonbites de Canela,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,03 CHAPINERO,Cena,6183.0,Doritos Paquete,GROCERY,Kitchen,UN,1.0,1.0
COL,Bogotá,03 CHAPINERO,Almuerzo,5479.0,Burrito colombiano,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Desayuno,3652.0,Bonbites de Canela,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,08 ANDES,Cena,6183.0,Doritos Paquete,GROCERY,Kitchen,UN,1.0,1.0
COL,Bogotá,38 KENNEDY,Almuerzo,5613.0,Sanduche cerdo BBQ + bebida+ acompañamiento ÑAM,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,36 VILLA DEL PRADO,Almuerzo,3655.0,Minibon de Canela,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bucaramanga,42 CABECERA,Almuerzo,6216.0,Bowl de cerdo (Vinagreta libanesa),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Cena,5613.0,Sanduche cerdo BBQ + bebida+ acompañamiento ÑAM,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,02 PARQUE 93,Almuerzo,402.0,Agua Manantial sin Gas 500 ml,DRINK,Kitchen,UN,1.0,1.0
COL,Bogotá,03 CHAPINERO,Almuerzo,6259.0,Desgranado de chorizo  (B. KRAFT PEQUEÑO),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,69 ARRECIFE,Almuerzo,5614.0,Choripan + bebida+ acompañamiento ÑAM,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,46 INGENIO,Almuerzo,402.0,Agua Manantial sin Gas 500 ml,DRINK,Kitchen,UN,1.0,1.0
COL,Bogotá,03 CHAPINERO,Cena,6268.0,Desgranado sin proteína  (B. KRAFT PEQUEÑO),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,14 ENVIGADO,Almuerzo,5667.0,Combo wrap + bowl,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Barranquilla,32 BARRANQUILLA,Almuerzo,414.0,Sprite 400 ml⭕️,DRINK,Kitchen,UN,1.0,1.0
COL,Bogotá,45 VERAGUAS,Desayuno,6272.0,Huevos pericos con arepa,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,65 CALLE 109,Cena,5667.0,Combo wrap + bowl,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,61 CHICO CINNABON,Cena,452.0,Set Tenedor y Cuchillo⭕️,PACKAGING,Kitchen,UN,1.0,1.0
COL,Bogotá,08 ANDES,Desayuno,6274.0,Huevos con chorizo y arepa,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,02 PARQUE 93,Cena,5667.0,Combo wrap + bowl,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Pereira,28 PEREIRA,Desayuno,4725.0,Topping Cubierta Queso Crema,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,24 SAN FERNANDO,Almuerzo,63.0,Pancakes Tradicionales,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bucaramanga,42 CABECERA,Desayuno,5683.0,Sanduche de pollo y aguacate + bebida,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,18 BELLO,Almuerzo,4749.0,Seis Clasicos CANELA,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Almuerzo,63.0,Pancakes Tradicionales,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,55 TITAN,Almuerzo,5708.0,Mini chocobon PF,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,18 BELLO,Cena,4947.0,Kale picado,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,15 ENGATIVA,Almuerzo,63.0,Pancakes Tradicionales,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,58 VIVA MED,Almuerzo,5713.0,6-Pack (minibon) PF,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Pereira,28 PEREIRA,Desayuno,4969.0,Papas Fritas Naturales - Crinkle Fries,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,46 INGENIO,Almuerzo,63.0,Pancakes Tradicionales,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Cena,5765.0,Choripan Ñam,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,29 ITAGUI,Almuerzo,4969.0,Papas Fritas Naturales - Crinkle Fries,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,02 PARQUE 93,Desayuno,6343.0,Combo pancakes choclo,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,03 CHAPINERO,Cena,5769.0,Sandwich cubano ÑAM,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,65 CALLE 109,Almuerzo,4970.0,Papas Bestiales - Beast Style Fries,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,50 CHICO,Desayuno,6343.0,Combo pancakes choclo,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,65 CALLE 109,Cena,5782.0,S. Cerdo BBQ + galleta + gaseosa,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,65 CALLE 109,Cena,4970.0,Papas Bestiales - Beast Style Fries,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,45 VERAGUAS,Almuerzo,6344.0,Combo individual madres minibon,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,14 ENVIGADO,Almuerzo,5841.0,Arroz con pollo,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,45 VERAGUAS,Almuerzo,4970.0,Papas Bestiales - Beast Style Fries,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,03 CHAPINERO,Cena,94.0,Porcion Guacamole,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,01 USAQUEN,Cena,5841.0,Arroz con pollo,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Cena,4970.0,Papas Bestiales - Beast Style Fries,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,08 ANDES,Cena,94.0,Porcion Guacamole,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,18 BELLO,Almuerzo,5841.0,Arroz con pollo,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Almuerzo,4970.0,Papas Bestiales - Beast Style Fries,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,08 ANDES,Cena,965.0,Huevo Frito 1Und,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,69 ARRECIFE,Desayuno,588.0,English Muffin Foodology,BAKERY,Kitchen,UN,1.0,1.0
COL,Bogotá,15 ENGATIVA,Almuerzo,4975.0,Arroz Integral,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,02 PARQUE 93,Desayuno,965.0,Huevo Frito 1Und,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,11 MANILA,Cena,5886.0,Hamburguesa BBQ,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Cena,50.0,Vinagreta Mediterranea,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,06 COLINA,Almuerzo,97.0,Frijol Negro,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,38 KENNEDY,Cena,5886.0,Hamburguesa BBQ,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,36 VILLA DEL PRADO,Almuerzo,5034.0,Combo Chandler style burger,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,24 SAN FERNANDO,Cena,975.0,Papa calentado,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Barranquilla,32 BARRANQUILLA,Cena,5886.0,Hamburguesa BBQ,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,50 CHICO,Desayuno,5134.0,Latte local,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,38 KENNEDY,Desayuno,975.0,Papa calentado,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,11 MANILA,Almuerzo,5913.0,Hamburguesa doble con tocineta y vegetales (EMPAQUE GÉNERICO),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Almuerzo,5276.0,Hummus de   pimentón,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Pereira,28 PEREIRA,Desayuno,975.0,Papa calentado,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,45 VERAGUAS,Almuerzo,5982.0,Base Cerdo BBQ,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,50 CHICO,Cena,5313.0,Infusión local,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,13 CHIA,Desayuno,976.0,Maiz  salteado,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,14 ENVIGADO,Almuerzo,6045.0,Pollo +papa calentada y coleslaw + Bebida + Galleta de Avena,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Almuerzo,5347.0,Mexicano con carne,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Barranquilla,32 BARRANQUILLA,Cena,976.0,Maiz  salteado,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,65 CALLE 109,Cena,6052.0,Casero acpm + bebida a eleccion,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,38 KENNEDY,Desayuno,5360.0,"Croissant huevo, jamón y queso BM",FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,11 MANILA,Cena,976.0,Maiz  salteado,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Almuerzo,6139.0,Bowl  caliente de Pollo mexicano,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,01 USAQUEN,Cena,5400.0,Combo tradicional Qué chicken!,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Cena,1057.0,Frijol Paisa,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,24 SAN FERNANDO,Almuerzo,6139.0,Bowl  caliente de Pollo mexicano,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,02 PARQUE 93,Cena,544.0,Brownies Produccion,PRODUCTION,Kitchen,UN,1.0,1.0
COL,Bucaramanga,42 CABECERA,Almuerzo,1181.0,Tocineta,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cartagena,33 CARTAGENA,Cena,62.0,Pancakes Avena,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,06 COLINA,Cena,5479.0,Burrito colombiano,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,03 CHAPINERO,Cena,1341.0,Burrito de pollo apanado,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,02 PARQUE 93,Desayuno,62.0,Pancakes Avena,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,24 SAN FERNANDO,Cena,5479.0,Burrito colombiano,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,29 ITAGUI,Almuerzo,1670.0,BOWL de pollo apanado 🥣,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,65 CALLE 109,Desayuno,6225.0,Huevos mexicanos,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,38 KENNEDY,Desayuno,5541.0,Sanduche carne chilli + bebida + acompañamiento,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,24 SAN FERNANDO,Almuerzo,1670.0,BOWL de pollo apanado 🥣,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,06 COLINA,Cena,6256.0,Desgranado de pollo chimichurri  (B. KRAFT PEQUEÑO),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Cena,5611.0,Sanduche italianisimo + bebida+ acompañamiento ÑAM,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,24 SAN FERNANDO,Almuerzo,20.0,Tomate Chonto,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Cena,6256.0,Desgranado de pollo chimichurri  (B. KRAFT PEQUEÑO),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,38 KENNEDY,Almuerzo,5611.0,Sanduche italianisimo + bebida+ acompañamiento ÑAM,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,38 KENNEDY,Cena,2158.0,Quesadilla Chorizo,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,36 VILLA DEL PRADO,Desayuno,6270.0,Huevos rancheros con arepa,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cartagena,33 CARTAGENA,Cena,5611.0,Sanduche italianisimo + bebida+ acompañamiento ÑAM,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Almuerzo,2158.0,Quesadilla Chorizo,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,14 ENVIGADO,Desayuno,6273.0,Pancakes de choclo,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,46 INGENIO,Cena,5611.0,Sanduche italianisimo + bebida+ acompañamiento ÑAM,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,11 MANILA,Desayuno,24.0,Aguacate,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,08 ANDES,Desayuno,6273.0,Pancakes de choclo,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Cena,5611.0,Sanduche italianisimo + bebida+ acompañamiento ÑAM,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Barranquilla,32 BARRANQUILLA,Desayuno,24.0,Aguacate,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,03 CHAPINERO,Almuerzo,6273.0,Pancakes de choclo,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Barranquilla,32 BARRANQUILLA,Almuerzo,5611.0,Sanduche italianisimo + bebida+ acompañamiento ÑAM,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,18 BELLO,Desayuno,24.0,Aguacate,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,11 MANILA,Cena,69.0,Mega Croissant,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cartagena,33 CARTAGENA,Desayuno,5613.0,Sanduche cerdo BBQ + bebida+ acompañamiento ÑAM,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,01 USAQUEN,Almuerzo,24.0,Aguacate,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,14 ENVIGADO,Almuerzo,698.0,Frijol Paisa 65 grs (burritos),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,29 ITAGUI,Desayuno,5614.0,Choripan + bebida+ acompañamiento ÑAM,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,46 INGENIO,Cena,2667.0,Bowl Arabe La Cuadra,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Barranquilla,32 BARRANQUILLA,Almuerzo,698.0,Frijol Paisa 65 grs (burritos),FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,06 COLINA,Almuerzo,5614.0,Choripan + bebida+ acompañamiento ÑAM,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,08 ANDES,Almuerzo,27.0,Maiz Tierno,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,61 CHICO CINNABON,Desayuno,713.0,Caja Lunch⭕️,PACKAGING,Kitchen,UN,1.0,1.0
COL,Cali,24 SAN FERNANDO,Almuerzo,5667.0,Combo wrap + bowl,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,02 PARQUE 93,Cena,27.0,Maiz Tierno,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,15 ENGATIVA,Almuerzo,713.0,Caja Lunch⭕️,PACKAGING,Kitchen,UN,1.0,1.0
COL,Cali,22 SANTA MONICA,Cena,5674.0,Wrap de pollo crocante,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,13 CHIA,Almuerzo,2899.0,Calentado santarrosano,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,11 MANILA,Cena,82.0,Fresas,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,55 TITAN,Cena,5708.0,Mini chocobon PF,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,15 ENGATIVA,Desayuno,2899.0,Calentado santarrosano,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Cali,46 INGENIO,Almuerzo,85.0,Arma tu Burrito 🌯,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,58 VIVA MED,Almuerzo,5728.0,Seis mini CANELA PF,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bucaramanga,42 CABECERA,Almuerzo,2908.0,Ninguno,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Cena,85.0,Arma tu Burrito 🌯,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Bogotá,39 SALVIO,Cena,5728.0,Seis mini CANELA PF,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Almuerzo,2908.0,Ninguno,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,12 LAURELES,Almuerzo,91.0,Porcion salsa verde,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
COL,Medellín,57 SANTAFE MED,Almuerzo,5748.0,Mix bonbites. PF,FINISHED_PRODUCT,Kitchen,UN,1.0,1.0
