order_day,order_hour,kitchen_id,sku,name,item_type,is_combo,total_units,total_price_gross
2026-05-10,10,29 ITAGUI,4727,Salsa de chocolate 35 g,modifier,FALSE,1,3500
2026-05-10,10,29 ITAGUI,4730,Mantequilla de maní 35 g,modifier,FALSE,1,3500
2026-05-10,10,29 ITAGUI,4764,16 Bonbites de canela,modifier,FALSE,3,0
2026-05-10,10,29 ITAGUI,4802,Roll On The Go,principal,FALSE,2,21000
2026-05-10,10,29 ITAGUI,5003,Porción de Fruta,principal,FALSE,1,9900
2026-05-10,10,29 ITAGUI,5004,Bowl de Açai,principal,FALSE,1,25900
2026-05-10,10,29 ITAGUI,5033,Pancakes de Nutella,principal,FALSE,1,21500
2026-05-10,10,29 ITAGUI,5066,Brunch For One,principal,FALSE,1,34500
2026-05-10,10,29 ITAGUI,5066,Brunch Personal,principal,FALSE,2,69000
2026-05-10,10,29 ITAGUI,510,Brownie,principal,FALSE,1,9900
2026-05-10,10,29 ITAGUI,5361,Huevos Criollos,principal,FALSE,1,16500
2026-05-10,10,29 ITAGUI,56,Arma tu Powerbowl,principal,FALSE,1,23900
2026-05-10,10,29 ITAGUI,5636,Mix Bonbites,principal,FALSE,1,13900
2026-05-10,10,29 ITAGUI,5671,Wrap mediterreaneo,principal,FALSE,1,26900
2026-05-10,10,29 ITAGUI,60,Egg & Bacon Muffin,modifier,FALSE,1,0
2026-05-10,10,29 ITAGUI,60,Muffin De Huevo Y Tocineta,principal,FALSE,1,23500
2026-05-10,10,29 ITAGUI,60,Muffin de Huevo y Tocineta,principal,FALSE,1,25900
2026-05-10,10,29 ITAGUI,604,Jugo De Naranja,principal,FALSE,2,21800
2026-05-10,10,29 ITAGUI,604,Jugo de Naranja,principal,FALSE,5,54500
2026-05-10,10,29 ITAGUI,604,Jugo de naranja natural de 300 ml,modifier,FALSE,2,13800
2026-05-10,10,29 ITAGUI,63,Classic Pancakes,principal,FALSE,1,30500
2026-05-10,10,29 ITAGUI,6346,Brunch amor de mamá,principal,TRUE,1,94900
2026-05-10,10,29 ITAGUI,77,Granola,modifier,FALSE,1,0
2026-05-10,10,29 ITAGUI,80,Banano,modifier,FALSE,2,1900
2026-05-10,10,29 ITAGUI,82,Fresas,modifier,FALSE,2,1900
2026-05-10,10,29 ITAGUI,83,Yogurt Griego,modifier,FALSE,1,0
2026-05-10,10,32 BARRANQUILLA,1090,Jugo de Mandarina,principal,FALSE,1,10900
2026-05-10,10,32 BARRANQUILLA,110,Porción de Fruta,principal,FALSE,3,29700
2026-05-10,10,32 BARRANQUILLA,1347,Chilaquiles,principal,FALSE,2,61000
2026-05-10,10,32 BARRANQUILLA,1348,Breakfast Burrito,principal,FALSE,2,35000
2026-05-10,10,32 BARRANQUILLA,1348,Burrito de Huevo,principal,FALSE,2,55800
2026-05-10,10,32 BARRANQUILLA,1613,Hash Browns,principal,FALSE,1,13500
2026-05-10,10,32 BARRANQUILLA,1613,Porción Hash Browns,principal,FALSE,2,27000
2026-05-10,10,32 BARRANQUILLA,20,Tomate,modifier,FALSE,1,0
2026-05-10,10,32 BARRANQUILLA,2194,Maple Bacon Pancakes,principal,FALSE,1,26900
2026-05-10,10,32 BARRANQUILLA,2194,Pancakes con Tocineta,principal,FALSE,1,26900
2026-05-10,10,32 BARRANQUILLA,24,Aguacate,modifier,FALSE,1,2500
2026-05-10,10,32 BARRANQUILLA,27,Maíz,modifier,FALSE,2,2900
2026-05-10,10,32 BARRANQUILLA,3028,Focaccia Pollo & Aguacate,principal,FALSE,1,30900
2026-05-10,10,32 BARRANQUILLA,3063,Mini Blueberry Pancakes,principal,FALSE,2,37800
2026-05-10,10,32 BARRANQUILLA,3063,Mini Pancakes de Arándanos,principal,FALSE,2,38800
2026-05-10,10,32 BARRANQUILLA,335,Sprite,principal,FALSE,1,7500
2026-05-10,10,32 BARRANQUILLA,3445,Egg & Bacon Pandewaffle,principal,FALSE,1,34500
2026-05-10,10,32 BARRANQUILLA,352,Huevos Revueltos,principal,FALSE,4,71600
2026-05-10,10,32 BARRANQUILLA,3526,Oreo Tiramisú Jar,principal,FALSE,1,12900
2026-05-10,10,32 BARRANQUILLA,3652,Bonbites Clásicos,principal,FALSE,2,23000
2026-05-10,10,32 BARRANQUILLA,3658,Cinnapack Clásico x2,principal,FALSE,2,59800
2026-05-10,10,32 BARRANQUILLA,3664,Cinnapack Bonbites x16,principal,FALSE,2,75800
2026-05-10,10,32 BARRANQUILLA,3704,Muffin de Hamburguesa,principal,FALSE,2,51800
2026-05-10,10,32 BARRANQUILLA,374,Limonada,principal,FALSE,1,7500
2026-05-10,10,32 BARRANQUILLA,374,Limonada,modifier,FALSE,2,0
2026-05-10,10,32 BARRANQUILLA,3807,Mini Pancakes Clásicos,principal,FALSE,4,78000
2026-05-10,10,32 BARRANQUILLA,384,"Si, Cubiertos",modifier,FALSE,6,0
2026-05-10,10,32 BARRANQUILLA,384,"Si, Cubiertos",modifier,TRUE,2,0
2026-05-10,10,32 BARRANQUILLA,384,"Si, cubiertos",modifier,FALSE,2,0
2026-05-10,10,32 BARRANQUILLA,384,"Sí, Cubiertos",modifier,FALSE,19,0
2026-05-10,10,32 BARRANQUILLA,386,Cebolla,modifier,FALSE,1,0
2026-05-10,10,32 BARRANQUILLA,389,Queso,modifier,FALSE,2,0
2026-05-10,10,32 BARRANQUILLA,390,Jamón,modifier,FALSE,2,3800
