order_received_at_local,order_id,provider_order_id,provider_name,country,kitchen,brand,rating,comments,complaint,rating_tag,reason,reason_category,reason_area,# In Full,is infull
14.0,FodpZeFTa9diNvosj,2.439995674E9,rappi,MEX,Montejo,The Egg Spot,,"llego todo desparramado,",1,BAD_PACKAGING|BAD_QUALITY,,DAMAGE_ITEM|SPILLED_PACKAGING,DELIVERY|QUALITY,0.0,1
19.0,HHJ55XTzRLrcN5m9i,2.440167962E9,rappi,MEX,Ciudad Judicial,Que Chicken,,"Llegó otra salsa,",1,ORDER_ACCURACY,,WRONG_ITEM,PASE,0.0,1
12.0,eN4MTzLCgRLy2x7Pw,2.439954128E9,rappi,MEX,Esmeralda,Numa Cocina Mediterranea,,"llego diferente ,",1,ORDER_ACCURACY,,WRONG_ITEM,PASE,0.0,1
9.0,jTJApCuhFvScsniGQ,2.439884717E9,rappi,MEX,Satélite,Brunch & Munch,,"Llego aplastado ,",1,BAD_PACKAGING|BAD_QUALITY,,BAD_PRESENTATION|DAMAGE_ITEM,DELIVERY|QUALITY,0.0,1
17.0,vMWapE22tMj5yjmLP,2.440104796E9,rappi,MEX,Canek,Fonda Local,,"las tortillas tienen un aroma agrio y estan partidas como si fueran de dias,",1,BAD_QUALITY,,DAMAGE_ITEM|STRANGE_ITEM,QUALITY,0.0,1
10.0,m9iY8nyJbRfuCyuKi,2f83f9e0-2e97-4fe7-96fc-679e70b11933,ubereats,MEX,Lindavista,Órale Desayunos,3.0,"Las sincronizadas están muy vacías casi no tiene relleno ,",1,NOT_WORTH_PRICE,,SMALL_PORTIONS,PRICING,0.0,1
17.0,qHjZoSk9sz2rHwgys,2.440086358E9,rappi,MEX,Volcanes,Mr Beast Burger,1.0,"las papas no están bien cocidas y están completamente frías,",1,rrs_rest_quality_rate_1|Pésima calidad|damaged_item|raw_or_poor_condition,BAD_QUALITY,OTHER,QUALITY,0.0,1
14.0,53rRJz59qEW5QKCAE,5764669978250904177,didi,MEX,Tlaquepaque,Mr Beast Burger,2.0,"las papas no eran más que pedí ,",1,Entregó el producto incorrecto,ORDER_ACCURACY,WRONG_ITEM,PASE,0.0,1
19.0,rFNX7JgwtucCu7wFM,2.440154541E9,rappi,MEX,Volcanes,Que Chicken,1.0,"las papas frias y muy poco y Pequeñas,",1,rrs_rest_quality_rate_1|Pésima calidad|damaged_item|incorrect_temperature,BAD_QUALITY,OTHER,QUALITY,0.0,1
19.0,jZ3kXMSFaXXkJkyNB,2.440154688E9,rappi,MEX,Cumbres,La Neta Burgers (Orale Burgers),,"las papas estaban todas tiradas,",1,BAD_QUALITY,,DAMAGE_ITEM,QUALITY,0.0,1
17.0,DPamXBozisK7yaEad,2.440093653E9,rappi,MEX,Del Valle,Brunch & Munch,1.0,"Las galletas llegaron quemadas, duras y sin chispas de chocolate,",1,rrs_rest_quality_rate_1|Pésima calidad|damaged_item|raw_or_poor_condition,BAD_QUALITY,OTHER,QUALITY,0.0,1
9.0,CH2r4EmpZg4easH9u,5764669994461888649,didi,MEX,Jardines del Valle,LA PANQUEQUERIA,2.0,"la salsa para chilaquiles rojos sabia como a plastico y tenia un olot feo,",1,Mala calidad de la comida,BAD_QUALITY,NOT_TASTY,QUALITY,0.0,1
12.0,K3xdyLHvQmbtE68us,2.439935272E9,rappi,MEX,La Calma,The Egg Spot,,"La llema estaba totalmente cocida ,",1,BAD_QUALITY,,DAMAGE_ITEM|WRONG_TEMPERATURE,DELIVERY|QUALITY,0.0,1
13.0,6CEMkPbEKDRT2qgZh,2.439973886E9,rappi,MEX,Tabachines,La Neta Burgers (Orale Burgers),,"la hamburguesa no tiene pollo, solo tiene queso,",1,ORDER_ACCURACY,,MISSING_ITEM,PASE,0.0,1
11.0,iWdnXRjdrGmFwePQx,2.43992026E9,rappi,MEX,La Calma,Brunch & Munch,,"La fruta tiene hongo,",1,"BAD_QUALITY, BAD_QUALITY",,"DAMAGE_ITEM, DAMAGE_ITEM","QUALITY, QUALITY",0.0,1
17.0,t4YPZFkaG3n88y6JC,2.440117682E9,rappi,MEX,Tec,House of Salads,1.0,"la crema de brócoli está echada a perder y sabe agria la ensalada me llegó caliente,",1,rrs_rest_quality_rate_1|Pésima calidad|damaged_item|raw_or_poor_condition,BAD_QUALITY,OTHER,QUALITY,0.0,1
13.0,wrnFBS8Ysyomrri95,2.439976095E9,rappi,MEX,Doctores,Mr Beast Burger Turbo,,"La coca cola venía al tiempo, eso es intomable.,",1,"BAD_QUALITY, BAD_QUALITY",,"DAMAGE_ITEM|WRONG_TEMPERATURE, DAMAGE_ITEM|WRONG_TEMPERATURE","DELIVERY|QUALITY, DELIVERY|QUALITY",0.0,1
16.0,uPDSeZxEv66bb3vHq,2.440084567E9,rappi,MEX,Volcanes,Mr Beast Burger,1.0,"la cebolla sabía hechada a perder y olía mal,",1,rrs_rest_quality_rate_1|Pésima calidad|missing_item|Not_arrived_bag_closed|False,"BAD_QUALITY, BAD_QUALITY","OTHER, OTHER","QUALITY, QUALITY",0.0,1
17.0,iiKzTSQz9KPKC9nXS,2.440083299E9,rappi,MEX,Volcanes,Mr Beast Burger,,"La carne y los pepinillos tenian un sabor extraño pero sobretodo la hamburguesa venia muy dañada,",1,BAD_QUALITY,,DAMAGE_ITEM|NOT_TASTY|STRANGE_ITEM,QUALITY,0.0,1
13.0,8Zbi3XpEL73AHCz4F,2.439966815E9,rappi,MEX,Iztapalapa,La Neta Burgers (Orale Burgers),,"La carne se sentía muy grasosa y en partes cruda ,",1,BAD_QUALITY,,DAMAGE_ITEM|RAW_OVERCOOKED,QUALITY,0.0,1
9.0,feusmYZASHCmWuzhF,a5a5fed0-7df0-4229-a948-c0c9a1eebe9a,ubereats,MEX,La Calma,Órale Desayunos,4.0,"La carne no estaba bien cocida ,",1,BAD_QUALITY,,RAW_OVERCOOKED,QUALITY,0.0,1
11.0,58Lc6xcispsWjqqpY,6d4c5c32-7469-4574-9277-d9f1af294362,ubereats,MEX,Santa Fe,Eggy by Chef Eva,3.0,"HELADA. LO QUE LE SIGUE DE HELADA LA COMIDA. ,",1,BAD_QUALITY,,WRONG_TEMPERATURE,DELIVERY,0.0,1
20.0,M4oPMtiCsFviLF4w9,2.440176721E9,rappi,MEX,La Calma,Que Chicken,1.0,"había una cucaracha dentro de la bolsa del producto, tengo un video pero no puedo mandarlo,",1,rrs_rest_packaging_rate_1|Mala presentación|damaged_item|strange_objects_in_product,BAD_PACKAGING,BAD_PRESENTATION,DELIVERY,0.0,1
10.0,m2nXrqmktWZhqeHq2,5764669958239879355,didi,MEX,Jardines del Valle,LA PANQUEQUERIA,5.0,"Excelente sabor, gracias por un excelente dia de las madres,",0,Well packaged|Exactly as ordered|Great food quality|Adequate portions,GOOD_PACKAGING|HIGH_FOOD_QUALITY|ORDER_PRECISION,1.0,,,0
20.0,pGZeQZgHgwb3pHDcY,2.440180607E9,rappi,MEX,La Calma,Cocina Corrida turbo,,"Exacto la imagen no coincide para nada con lo que entregaron, además tardo demasiado a pesar de q era restaurante turbo se tardó más de 30minutos ,",1,ORDER_ACCURACY|OUT_TIME,,DELIVERY_LATE|WRONG_ITEM,DELIVERY|PASE,0.0,1
19.0,FFexsebpLiZBeA9o6,2.440169201E9,rappi,MEX,Lincoln,LA PANQUEQUERIA,,"Estaban crudos. ,",1,BAD_QUALITY,,RAW_OVERCOOKED,QUALITY,0.0,1
17.0,fwFbehkHQjeDiorDH,2.44009094E9,rappi,MEX,Ciudad Judicial,La Neta Burgers (Orale Burgers),,"estaba quemado el pan,",1,"BAD_QUALITY, BAD_QUALITY",,"DAMAGE_ITEM|RAW_OVERCOOKED|WRONG_TEMPERATURE, RAW_OVERCOOKED|WRONG_TEMPERATURE","DELIVERY|QUALITY, DELIVERY|QUALITY",0.0,1
8.0,uchFgiPkPBzZnJXrv,2.439872407E9,rappi,MEX,Tabachines,Eggy by Chef Eva,,"Estaba echado a perder la fruta,",1,"BAD_QUALITY, BAD_QUALITY",,"DAMAGE_ITEM|WRONG_TEMPERATURE, DAMAGE_ITEM|WRONG_TEMPERATURE","DELIVERY|QUALITY, DELIVERY|QUALITY",0.0,1
18.0,gqCBDdYaE3S6pMFyr,2.440146287E9,rappi,MEX,Del Valle,Mr Beast Burger,,"estaba demasiado salada,",1,BAD_QUALITY,,DAMAGE_ITEM|NOT_TASTY,QUALITY,0.0,1
12.0,vw3NuFefRgprjYKwH,2.439953897E9,rappi,MEX,Canek,Don Gyros & Kebab,,"Esta todo asqueroso las papas tuve que tirarlas a la basura ,",1,BAD_QUALITY,,DAMAGE_ITEM|RAW_OVERCOOKED,QUALITY,0.0,1
14.0,oRQDXvHg57ZFePZRn,2.439992274E9,rappi,MEX,Lincoln,Tender Lovers,,"está quemado sabe a quemado y está rancio el aceite ,",1,BAD_QUALITY,,DAMAGE_ITEM|NOT_TASTY|RAW_OVERCOOKED,QUALITY,0.0,1
9.0,5wTWQw7EGqR7dwyLz,2.43988316E9,rappi,MEX,Churubusco,Brunch & Munch,,"está muy mal empacado llegó todo roto y muy pequeño ,",1,BAD_PACKAGING|NOT_WORTH_PRICE|ORDER_ACCURACY,,DAMAGE_PACKAGING|SMALL_PORTIONS|WRONG_ITEM,DELIVERY|PRICING|PASE,0.0,1
13.0,WCte9vqMx3y7A4HJE,5764670184509997584,didi,MEX,Canek,Órale Chilaquiles,1.0,"es una burla la comida pedi pollo extra y de todo y trae muy poco para lo caro que esta ,",1,NOT_WORTH_PRICE,,SMALL_PORTIONS,PRICING,0.0,1
11.0,pTDqK7ka5tBsyeXSv,2.439916267E9,rappi,MEX,Jardines del Valle,Brunch & Munch,,"En mi envío no venían los otros hot cakes que pedí y me los cobraron ,",1,ORDER_ACCURACY,,MISSING_ITEM,PASE,0.0,1
21.0,4y7K54cKEvP2Wyp8p,5764670122367190690,didi,MEX,Montejo,LA PANQUEQUERIA,3.0,"en la descripción decía que mis pancakes tenían glaseado, cosa que no llegó ,",1,Productos faltantes,ORDER_ACCURACY|ORDER_COMPLETENESS,MISSING_ITEM,PASE,0.0,1
9.0,PKzaALDLPrKZZN4et,2.439887098E9,rappi,MEX,Satélite,Brunch & Munch,,"EL producto no llego ,",1,"OUT_TIME, ORDER_ACCURACY|OUT_TIME, ORDER_ACCURACY|OUT_TIME",,"NOT_DELIVERED, MISSING_ITEM|NOT_DELIVERED, MISSING_ITEM|NOT_DELIVERED","DELIVERY, DELIVERY|PASE, DELIVERY|PASE",0.0,1
14.0,KL2t9bn3CiLCufsRB,5764670090930881090,didi,MEX,Lindavista,Fonda Local,3.0,"El producto está echo dun desastre, todo está muy frío ,",1,Empaque dañado,BAD_PACKAGING|BAD_QUALITY,DAMAGE_PACKAGING|WRONG_TEMPERATURE,DELIVERY,0.0,1
8.0,vikxTqGsdQCPFQYY6,5764669718904508404,didi,MEX,Doctores,Brunch & Munch,1.0,"el huevo no estaba cocido y los hoy cakes tampoco,",1,Mala calidad de la comida,BAD_QUALITY,RAW_OVERCOOKED,QUALITY,0.0,1
10.0,DpRWcm4ipXdDjTYag,2.439900117E9,rappi,MEX,Tabachines,Eggy by Chef Eva,,"el huevo está crudo ,",1,BAD_QUALITY,,DAMAGE_ITEM|RAW_OVERCOOKED,QUALITY,0.0,1
15.0,Tx9YkAvSuEpbQ6T5q,5764669993799189306,didi,MEX,Manacar,Avocalia,1.0,"El guacamole esta echado a perder. Todo lo demás está bien ,",1,Mala calidad de la comida,BAD_QUALITY,DAMAGE_ITEM,QUALITY,0.0,1
17.0,jwuAAFphvtxv7ss6a,9e340890-33e4-415d-876b-da0fb6c41106,ubereats,MEX,Santa Fe,House of Salads,2.0,"el consomé está súper pobre no trae nada de verduras ni pollo. en la ensalada no me mandaron aderezo ,",1,restaurant_poor_packaging,BAD_PACKAGING|BAD_QUALITY|ORDER_ACCURACY,BAD_PRESENTATION|MISSING_ITEM,DELIVERY|PASE,0.0,1
10.0,EWjhr8uiYME6EDv7q,2.439905133E9,rappi,MEX,Saltillo Centro,Órale Chilaquiles,,"El bowl no tiene fresas y está a la mitad,",1,ORDER_ACCURACY|ORDER_COMPLETENESS,,MISSING_ITEM,PASE,0.0,1
18.0,tdq8BCdWiWECTpM3r,2.44012416E9,rappi,MEX,Tec,Honest Food,,"El arroz blanco estaba crudo y duro en los 3 bowls que pedí. ,",1,"BAD_QUALITY, BAD_QUALITY",,"RAW_OVERCOOKED, DAMAGE_ITEM|RAW_OVERCOOKED","QUALITY, QUALITY",0.0,1
18.0,7MHrGkTN9Ya2p6jFJ,2.440136959E9,rappi,MEX,Estadio,Mr Beast Burger,,"dice ser de 2 carnes y solo tiene 1 y bastante chica ,",1,ORDER_ACCURACY|ORDER_COMPLETENESS,,MISSING_ITEM,PASE,0.0,1
8.0,Keo9hCvCgbXwo95aQ,7b8422f3-f6d7-4799-9354-085d1721d123,ubereats,MEX,Carretera Nacional,Órale Desayunos,5.0,"Deliciosos los chilaquiles!!! ✨️,",0,restaurant_sustainable_packaging|restaurant_fresh_ingredients|restaurant_breakfast_standards|restaurant_perfectly_seasoned,HIGH_FOOD_QUALITY,1.0,,,0
11.0,5LpomWw5ZT9hFyCdX,9eb9d516-a077-4f87-bf4d-69d6de0cfdbf,ubereats,MEX,Churubusco,Eggy by Chef Eva,5.0,"Delicioso todo lo que hacen ahí y muy bien hecho. Gracias,",0,restaurant_convenient|restaurant_store_accommodating|restaurant_sustainable_packaging|restaurant_reliable_service|restaurant_great_selection|restaurant_consistent,HIGH_FOOD_QUALITY|ORDER_PRECISION|VARIETY_MENU_OPTIONS,1.0,,,0
10.0,NEgd9sK8A39LXh3j2,2.439894066E9,rappi,MEX,Canek,Brunch & Munch,,"Compré 6 desayunos y solo llegaron 5, dejaron a 1 persona sin comer ,",1,ORDER_ACCURACY,,MISSING_ITEM,PASE,0.0,1
7.0,tq2vguFgo8CDyAm2P,2.439862939E9,rappi,MEX,Tec,Brunch & Munch,,"Cobran la mayor parte de los insumos y está bien, uno lo paga. por ejemplo el aguacate uno espera que sea una porción decente.,",1,NOT_WORTH_PRICE|ORDER_ACCURACY,,SMALL_PORTIONS|WRONG_ITEM,PRICING|PASE,0.0,1
11.0,sQMQQ47MaRZnRxoq4,5764670089051832558,didi,MEX,Saltillo Centro,Brunch & Munch,1.0,"cambien la masa de los hotkakes ,",1,BAD_QUALITY,,OTHER,QUALITY,0.0,1
10.0,RzyioM35TsGSP66Wz,2.439899308E9,rappi,MEX,Satélite,Brunch & Munch,,"Cambiaron varias veces el tiempo de entrega y las papas llegaron frías y chiclosas ,",1,BAD_QUALITY|OUT_TIME,,DAMAGE_ITEM|DELIVERY_LATE|WRONG_TEMPERATURE,DELIVERY|QUALITY,0.0,1
16.0,Y2n2KjLA5PFG8MMXE,5764669997263684439,didi,MEX,Santa Catarina,Pozórale,5.0,"buen sabor, con mucho caldito,,",0,Bien empacado|Exactamente como lo pedí|Buena calidad de la comida|Precios razonables|Porciones adecuadas,GOOD_PACKAGING|HIGH_FOOD_QUALITY|NOT_WORTH_PRICE|ORDER_COMPLETENESS|ORDER_PRECISION,PRICING,,1.0,0
9.0,3ZrpuAXmpHbsSz4rZ,edca5725-de10-4ccf-8292-58290559a18e,ubereats,MEX,San Ángel,Brunch & Munch,3.0,"Bastante malos masudos y sabe a todo menos a Nutella ,",1,restaurant_not_worth_price,BAD_QUALITY|NOT_WORTH_PRICE,NOT_TASTY,QUALITY,0.0,1
21.0,g8iZpqD27A7vogj4N,5764670176213665426,didi,MEX,Tabachines,La Neta Burgers (Orale Burgers),5.0,"agreguen catsup bro porfa,",1,ORDER_ACCURACY,,MISSED_ORDER_NOTES,PASE,0.0,1
16.0,uTYACAZ9qFBxg7FN7,2.440081616E9,rappi,MEX,Volcanes,Mr Beast Burger,,"agitado y se rrgo,",1,"BAD_PACKAGING|BAD_QUALITY, BAD_PACKAGING|BAD_QUALITY",,"DAMAGE_ITEM|SPILLED_PACKAGING, DAMAGE_ITEM|SPILLED_PACKAGING","DELIVERY|QUALITY, DELIVERY|QUALITY",0.0,1
14.0,BD2Xb8HxroaDiebB3,5764670079916638805,didi,MEX,Lindavista,House of Salads,3.0,"a criterio la porcion de la ensalada es muy pequeña,",1,Porciones pequeñas,NOT_WORTH_PRICE,SMALL_PORTIONS,PRICING,0.0,1
7.0,E9uHMofgYKEGmREZs,394411f8-7310-4d77-9d7c-342170cb7801,ubereats,MEX,Cumbres,LA PANQUEQUERIA,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,tpg4tt9QP6FXEdd6t,42188493-72b4-4153-a04e-5278672fbdf8,ubereats,MEX,Pedregal,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,GzHAxgYLdW6J43LPA,0f3d5ce1-99b7-427d-bf08-a3143b1213c1,ubereats,MEX,Lindavista,Brunch & Munch,5.0,0,,"HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY",,1.0,,,0
7.0,xDFdaFF75ieTHufDa,b371ac80-e6ce-4d2f-800a-152f99bd5e2b,ubereats,MEX,Satélite,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,xByn4BLihpDPaac5c,e28b8765-fcde-4671-8961-a81aaf2a5afe,ubereats,MEX,San Ángel,LA PANQUEQUERIA,5.0,0,,restaurant_great_selection,VARIETY_MENU_OPTIONS,1.0,,,0
7.0,rJKFM83k9JzE4cN7H,2.439862625E9,rappi,MEX,San Nicolás,Avocalia Desayunos,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
7.0,z5o6XuLdjm6eSEkyK,8a1526a8-6b19-4eb0-adcf-5789408de19d,ubereats,MEX,San Jerónimo,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,ErsHe8HJafiYuYdLt,c0c2b4e1-f965-44c2-996e-a438e5164da8,ubereats,MEX,Doctores,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,EqTFZ8uMPReMmLANw,011f8e49-4ec6-421b-9b71-8f93c9ccc6f0,ubereats,MEX,San Nicolás,LA PANQUEQUERIA,5.0,0,,HIGH_FOOD_QUALITY,,1.0,,,0
7.0,jxPP4gWqjDQJzHQNw,92643101-3af2-4a3d-8f75-bcb69dfb1096,ubereats,MEX,La Calma,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,fAJTWd848SpYkzoDZ,5764669855865311169,didi,MEX,Santa Fe,Foodhub,5.0,0,,Buena calidad de la comida|Menú variado|Porciones adecuadas|Bien empacado|Exactamente como lo pedí|Precios razonables,GOOD_PACKAGING|HIGH_FOOD_QUALITY|ORDER_PRECISION|VARIETY_MENU_OPTIONS,1.0,,,0
7.0,kt6r4RLLrymfJyC3C,94284ce3-1ca4-48cc-8992-787aaa71978b,ubereats,MEX,Tec,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,umcXr5YZfG4vwZkdR,09a2072c-b611-45c3-92d5-b5a55ca3e0ff,ubereats,MEX,Lindavista,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,csFE5Wda66vDB7oWy,2.439863156E9,rappi,MEX,San Jerónimo,Brunch & Munch,2.0,1,,comment|Comentario,RATINGS,RATINGS,0.0,,1
7.0,WYsRQpZiyuWsWqamL,bdee5595-f813-4793-ab19-b66750c8966b,ubereats,MEX,Canek,LA PANQUEQUERIA,5.0,0,,"HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY",,1.0,,,0
7.0,tuuEQPAjEzN4RbLPs,15a70cfa-9681-43b7-96e1-f3291b993fb0,ubereats,MEX,Esmeralda,LA PANQUEQUERIA,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,mRoSynNcWQHo5oovD,fa0003cb-8450-4954-b812-0c25e0ac5a2b,ubereats,MEX,Montejo,Eggy by Chef Eva,1.0,1,,restaurant_too_slow,OUT_TIME,DELIVERY_LATE,DELIVERY,0.0,1
7.0,WMKMky65PybJn2N6D,f651b8e3-014c-438d-a708-e6e8b8e8362d,ubereats,MEX,Metepec,LA PANQUEQUERIA,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,bSj7ZE7Zvgd5qiaY5,ce2b2561-3341-4856-9c2b-b2a67c160716,ubereats,MEX,Polanco,Brunch & Munch,1.0,1,,BAD_QUALITY,,NOT_TASTY,QUALITY,0.0,1
7.0,qNWfAfp2Eyui73w9L,2.43986324E9,rappi,MEX,Montejo,Chemaquiles,4.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
7.0,z4nygajTdMReWmbo7,5764669784935436245,didi,MEX,Lincoln,Órale Desayunos,5.0,0,,Exactamente como lo pedí,ORDER_PRECISION,1.0,,,0
7.0,E8KPgawkHSMiisMxf,a6b67d97-72f9-4b97-8a37-d0ff67757a4d,ubereats,MEX,Santa Fe,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,FQXDc5gaSzLFP2E2b,5764669762797899738,didi,MEX,Santa Teresita,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,wzNevz4C3epx2QukA,39bf3c19-9014-4834-927b-2d1a42c199fa,ubereats,MEX,Canek,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,WpzEx7MZ6mpMQCK8K,8f89ae31-4fa5-415c-8719-a05825aaca29,ubereats,MEX,Satélite,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,jhm3bKa3ZPZzXbStF,5764669778434265040,didi,MEX,Montejo,The Wrap Company MX,3.0,1,,Slow order preparation,OUT_TIME,DELIVERY_LATE,DELIVERY,0.0,1
7.0,vny7CvqvHemKmzGzf,2.439863768E9,rappi,MEX,Santa Fe,Foodhub,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
7.0,Ms8BJi6xuA4C8Jgvm,2.439863617E9,rappi,MEX,Canek,The Breakfast Club,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
7.0,eYRTcfE2k6DmhPBhZ,5764669656874946514,didi,MEX,Canek,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,scrrMvMT8vi9qyzrf,2.439863839E9,rappi,MEX,Canek,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,ifAMArreCm7mjivGe,5764669678026821606,didi,MEX,Tec,Órale Desayunos,3.0,1,,RATINGS,,RATINGS,0.0,,1
7.0,MHev8KnbHZpcL9sH9,876c778e-679c-43ce-a548-f3cf5e6777e2,ubereats,MEX,Doctores,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,HQYMBCYMwPGxmuACT,2.439863939E9,rappi,MEX,Saltillo Centro,Brunch & Munch,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
7.0,hbKwMpxNjTgmGx322,5764669855085170639,didi,MEX,San Ángel,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,n3PMBP5Gobs9DdY5F,6a9701c9-9ccc-45d7-a99b-bb558e64569b,ubereats,MEX,Churubusco,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,228jR4vDFeyNHeBBF,80d2513a-d647-4e67-bbff-313ad5d8fb96,ubereats,MEX,Coapa,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,No7EhLCZJWdYWuyBh,5764669650751262673,didi,MEX,Azcapotzalco,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,q3sjHT7zcdrkp4jTe,c85e20ec-c7e7-42dd-b9c9-ade2a15f5307,ubereats,MEX,Canek,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,ozwnjJs6EDrZxcJMJ,5764669899892920276,didi,MEX,Tec,Órale Desayunos,5.0,0,,Precios razonables|Exactamente como lo pedí|Porciones adecuadas|Menú variado|Buena calidad de la comida|Bien empacado,GOOD_PACKAGING|HIGH_FOOD_QUALITY|ORDER_COMPLETENESS|ORDER_PRECISION|VARIETY_MENU_OPTIONS,1.0,,,0
7.0,mrvmz6wWxn4LnB2W8,4eb3b434-3f67-4ccc-95a6-a46c525613ba,ubereats,MEX,Churubusco,LA PANQUEQUERIA,5.0,0,,HIGH_FOOD_QUALITY,,1.0,,,0
7.0,TPuZJTgjfxM6coEij,5764669895379849193,didi,MEX,Esmeralda,The Egg Spot,5.0,0,,Porciones adecuadas|Precios razonables|Menú variado|Bien empacado,GOOD_PACKAGING|ORDER_COMPLETENESS|VARIETY_MENU_OPTIONS,1.0,,,0
7.0,iHCXjjYZeixxdsWeZ,5764669826362576845,didi,MEX,Tabachines,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,GEBC5tQStzeKKuMeJ,0fbcc8f9-f3a9-4957-85bf-75f84e4a3b48,ubereats,MEX,Esmeralda,LA PANQUEQUERIA,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,ZSjY3JsRbpAFYBhdx,2.439864247E9,rappi,MEX,Coapa,Brunch & Munch,5.0,0,,rrs_rest_packaging_rate_5|Buena presentación,GOOD_PACKAGING,GOOD_PACKAGING,,1.0,0
7.0,4yuiX7yjDGDBoufkF,e192d304-2bf2-434b-8e95-a8143d34915b,ubereats,MEX,Tabachines,LA PANQUEQUERIA,5.0,0,,restaurant_sustainable_packaging|restaurant_reliable_service,GOOD_PACKAGING|ORDER_COMPLETENESS,1.0,,,0
7.0,poWa5Wmwsic23W7pj,523981a3-cf33-4a18-aac2-22ed1ddb15e4,ubereats,MEX,Coapa,Avocalia Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,D7fjaHQwMrXgamSyg,38a93c62-302d-4445-a5b5-aeeb6bf9975e,ubereats,MEX,Tec,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,Jd2iTaNWYASFnEv5c,28584fe2-8fd7-4033-a791-4a150737d564,ubereats,MEX,Santa Fe,Eggy by Chef Eva,5.0,0,,"RATINGS, RATINGS, RATINGS",,"RATINGS, RATINGS, RATINGS",,1.0,0
7.0,T9AmT3DkBkXMx2ufR,2.439864438E9,rappi,MEX,Canek,LA PANQUEQUERIA,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
7.0,9hmuky43YvqeQvMBP,3f9d94c3-3e22-41f2-8572-296beb8f589e,ubereats,MEX,Pedregal,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,uF6rAB7BSTQiKiatd,771c644e-7261-403f-88c6-72523b7fc2ef,ubereats,MEX,Coapa,Desayunos de la Abuela,4.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,epzgh8Aj9rde6qows,5764669834675687369,didi,MEX,Lincoln,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,TueJmdNsWFQe3ZvTq,5764669700294381540,didi,MEX,Doctores,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
7.0,Lunf6eDYQBhJe2s2Q,2.439864714E9,rappi,MEX,Volcanes,Freshlab,4.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
7.0,hHk2BkQGZwC6DnLAg,2.439864814E9,rappi,MEX,Pedregal,Brunch & Munch,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
7.0,8NJKGoE4rk7kb3SHx,6e796e2e-2858-4440-8e6c-655cb2686b0d,ubereats,MEX,Churubusco,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
